entrez,GSM304508,GSM304509,GSM304510,GSM304511,GSM304512,GSM304513,GSM304514,GSM304515,GSM304516,GSM304517,GSM304518,GSM304519
CRI1,-0.136612105,-0.412268963,-0.100249357,-0.30290776,0.071533914,-0.299736841,-0.271245178,-0.196007765,0.227023291,-0.108715942,-0.386626907,-0.109157378
NCSTN,-0.19193613,-0.214828515,-0.245049003,-0.347777511,0.013411745,-0.14301437,-0.016049211,0.11530642,0.162470815,-0.23045171,0.361195135,0.074264901
OR4K15,0.168900717,-0.14361977,-0.112599114,-0.098650164,0.318519744,-0.062827139,-0.115508229,-0.230507096,0.102333414,-0.411102037,0.155488425,-0.33128082
PTPN9,-0.040609918,0.035036331,-0.574468697,-0.314991008,0.077748915,-0.032580291,-0.300314927,0.01249003,-0.361474543,-0.041155602,-0.292415811,-0.057946169
MAP4,-0.1604004,-0.148425127,-0.383338946,-0.033754093,-0.160680944,-0.003332175,-0.200029397,0.168935584,-0.00280241,-0.180342084,-0.048512707,0.081897842
PFDN4,0.169047024,-0.005098988,-0.060726976,0.235559486,-0.139330943,0.021434673,-0.538531404,-0.299906291,0.001278292,-0.038479928,-0.435129528,-0.019325462
C14orf142,0.094293731,-0.148551668,-0.193534326,-0.162679203,-0.066220659,-0.206602488,-0.225617117,-0.307236293,0.209218375,-0.044951427,-0.082459265,-0.069626523
MAPKAPK5,0.143221573,-0.154414492,-0.160204012,0.12363023,0.171908095,0.082929645,-0.164232938,-0.197734406,-0.050280494,-0.352582023,0.078672192,-0.113491452
ADCY2,0.245620179,-0.055198229,-0.159080234,-0.098052314,0.177913443,0.129767555,-0.170672121,-0.087114146,0.018222051,-0.52746263,0.111224578,-0.178343487
UBE2D4,0.112948283,-0.303900734,-0.225210555,-0.219495025,0.299289894,-0.155778287,-0.053331632,-0.486899818,0.207555542,-0.419722582,-0.004552396,-0.366056411
LOC283849,-0.198711758,0.133262063,-0.264964433,-0.01303843,0.318795524,0.158398005,-0.345688881,-0.172139164,-0.206316281,-0.406629116,0.063131777,-0.007339402
COX6B2,0.028171879,-0.001764601,0.037040926,0.118104755,0.123679178,-0.017247734,0.012209961,0.072466973,0.139194009,-0.165553974,0.307140946,0.277455672
NBEA,0.104830282,-0.035132002,0.039480689,-0.169995122,0.380733615,-0.11578882,-0.191564598,-0.176617801,-0.00265448,-0.356128199,0.010803454,-0.069235938
HBLD2,-0.088391414,0.033899779,-0.133202059,0.01353232,-0.040000183,-0.06067915,-0.201764269,-0.054984948,0.04976151,0.862549146,0.162605764,0.130660891
CNN1,0.078798861,-0.125593598,-0.120156482,-0.078440314,0.446618051,0.186781483,-0.063488637,-0.542995374,0.125076316,-0.43925234,0.125442125,-0.274056976
NOC3L,-0.055737937,0.019694388,-0.122281151,0.088791611,-0.041406386,-0.006674438,-0.357629175,-0.106246739,-0.142466158,-0.217554922,-0.304414958,-0.092216211
ZNF681,-0.323074649,-0.144589852,0.309322395,0.740528898,-0.428147545,-0.14085547,-0.647016088,-0.24283822,-0.175870878,-0.049219934,-0.742879064,0.074790537
NKX6-3,0.036344717,-0.150764491,-0.099099839,-0.041557943,0.254465228,0.018560113,-0.190416616,-0.393617168,-0.008958825,-0.285166838,0.110148498,-0.143368615
MLLT1,-0.579258281,-0.120713443,-0.779280246,-0.288162283,-0.522766157,0.161886319,-0.353869505,0.423955613,-0.180242351,0.326620298,-0.660426475,0.089125569
MOG,-0.217491691,0.166509589,-0.052817164,-0.017483907,0.183963667,0.050622839,-0.430548048,-0.250261115,-0.064952427,-0.336593045,0.085448224,-0.017427205
FZD2,-0.207397205,-0.03669524,-0.392805052,-0.132070782,-0.171917021,-0.09296179,-0.170971765,0.13037173,0.044430025,-0.006696593,-0.118350882,0.227230258
MRPL16,-0.303859567,-0.088376857,-0.243450393,-0.017121842,-0.154643918,-0.051387486,-0.336496284,0.021077024,-0.030289044,0.067473151,-0.253636691,0.146349288
LIN28,-0.632172319,0.546862551,-0.337831426,0.611204804,-0.211646855,0.973782903,-0.74112203,0.105423811,-0.360204077,0.492861902,-0.14387057,0.27847744
NELL1,-0.334124304,-0.127603599,0.042301008,-0.24243218,0.247083029,-0.180493489,-0.406716402,-0.284642283,0.01381714,-0.2045746,0.101461797,-0.228631974
F9,0.026769382,-0.190947631,0.022857264,-0.018560188,0.205515445,-0.100644556,-0.207535517,-0.259511565,0.086642398,-0.207331061,0.011794758,-0.166307304
PRKACA,-0.024322483,-0.162134619,-0.027915739,-0.072424012,0.043536982,-0.146637997,-0.061719734,-0.108860829,0.075071385,-0.272629418,0.260351323,-0.014079053
PTGIR,0.269494902,-0.043150709,0.232158541,0.095591433,0.381361541,0.134656267,0.215608282,-0.162155369,0.086658469,-0.331443465,0.250283564,-0.053806022
SLC24A4,0.102517813,0.181190825,0.085591052,0.010110391,0.103688667,0.089717464,-0.100455493,-0.003370103,0.08697735,-0.067926345,0.223835284,0.125859961
MRPS18B,-0.200323286,-0.088173792,-0.349969369,-0.223330332,-0.180034349,-0.015718125,-0.219561614,0.103012529,0.092883466,0.27122912,-0.121767766,0.129070418
AUH,-0.090736398,-0.163437024,-0.056255785,-0.124266955,0.03037827,-0.218482638,-0.210339308,-0.073416511,0.023984364,-0.126818148,-0.20259375,-0.082990267
SLC22A17,-0.392452829,0.353320034,-0.31701841,0.142675856,-0.04999495,0.8208777,-0.390885977,0.051649906,-0.108146974,0.20803191,-0.117493279,0.101291304
ASB2,-0.101211569,0.173100402,-0.271156827,0.037143478,-0.058855201,0.229666286,-0.226091892,0.125853814,-0.056310569,0.164063534,-0.140044124,0.253583202
LOXL2,-0.005479825,-0.054593661,-0.208446667,-0.13092104,0.119251886,0.154955584,0.201709071,0.311037146,0.075338725,0.000590288,0.036170519,0.20392254
RPN1,-0.083312983,0.005568123,-0.411807373,-0.134629686,-0.08230669,0.180476619,-0.047877752,0.220047669,0.030759377,0.150582587,0.285733478,0.243050034
CELSR3,-0.122586425,0.024419179,-0.247187658,0.006653884,-0.028976803,0.138120094,-0.154433098,0.171451608,-0.283151048,-0.14928265,-0.258658569,-0.056167876
ATP6V0D2,-0.226386692,0.448699263,-0.255037684,0.282501009,0.013413997,0.606224289,-0.283681236,0.085166837,-0.24068484,0.237238464,-0.394669349,-0.078517143
ZBTB2,0.076247321,-0.035984056,-0.014114169,0.077349344,0.067863842,-0.033125029,-0.247005379,-0.170491843,-0.179355829,-0.188922549,-0.166609241,-0.114955937
NPY1R,-0.25728125,0.499612624,-0.451082937,0.112969355,-0.037479284,0.710901794,-0.38667293,0.045375808,-0.081448589,0.381614385,-0.107480726,0.125934329
TCEAL1,0.017273423,-0.094887019,-0.036249635,0.157701249,-0.024889522,0.060724297,-0.202728343,-0.1241293,-0.088830047,0.002019981,0.056254335,-0.02813288
ITGAV,0.049779265,0.05422631,-0.08426684,-0.167392031,0.027256732,-0.012821026,-0.100256195,0.001063057,-0.15326696,-0.108223877,-0.032796589,0.211122936
NANP,0.02425949,0.181283107,-0.063718343,0.255638529,0.027923442,0.077007477,-0.468371632,-0.098142013,-0.20991483,-0.145089684,-0.235996657,-0.059970421
IL26,-0.078594751,0.447568254,-0.306577936,0.184381492,0.10642008,0.442717915,-0.397586725,-0.075164427,-0.268800609,0.001971717,-0.119071471,-0.000528407
THEM2,-0.154268811,-0.047415445,-0.251024193,0.097476273,-0.127450436,-0.018315105,-0.388524841,-0.156946346,-0.064659518,0.183206389,-0.086971111,0.036075966
TRIB2,0.502698745,0.258705933,0.276539847,0.157510046,0.376090027,0.167495145,0.289759214,0.08346695,0.1277116,-0.046091455,0.477218195,0.396010947
CRYGD,0.019966836,0.308153853,-0.303212393,0.072737454,0.251516984,0.096138431,-0.201025492,-0.251461355,-0.171547183,0.020321108,-0.022947979,-0.011900201
APOC4,0.232755015,0.264838258,0.013266984,-0.29733183,0.510996333,-0.244754045,-0.062574263,-0.466179028,0.062046795,-0.267643707,-0.01822005,-0.256341428
KITLG,0.093771143,0.192706168,-0.118863055,-0.042145962,0.160800547,0.143720948,-0.251127119,-0.026793936,-0.099144362,-0.118357066,-0.257927979,-0.088334606
NUP35,0.292315134,-0.203270498,0.022332427,-0.435384049,0.301456357,-0.392329694,0.022524206,-0.32646747,-0.049873435,-0.311761567,0.11065295,-0.256779887
BTD,0.124053794,0.057347045,-0.010411675,-0.122712068,0.161232378,0.374186764,0.063167064,-0.021352823,-0.05094603,-0.066240666,0.101901469,0.049975589
IL28RA,-0.052133826,0.212154333,-0.038989521,-0.397428833,0.259493476,-0.078798449,-0.237350235,0.047053477,-0.119654153,0.016627521,-0.069511018,-0.083400479
TFPI2,0.148866353,0.211791448,-0.089392831,0.121086306,0.278753893,0.311988789,0.078070364,0.167491033,-0.334498571,-0.150518845,-0.470620829,0.072842173
SETD3,-0.018295644,0.051733675,-0.179352485,0.013160004,-0.027963851,-0.063083913,-0.159964644,-0.090786431,-0.109779068,0.033751835,0.002550944,-0.093220148
INSL3,0.179837345,-0.072843228,0.029878684,-0.093187879,0.281546773,-0.147156422,0.021052676,-0.172485331,-0.041858025,-0.08007252,0.127689785,-0.143056637
ZBTB11,0.056174629,-0.026395123,-0.022834451,0.014484241,0.03574384,-0.105933229,-0.263010423,-0.058697152,-0.493317848,-0.182131455,-0.315527438,0.064439974
PHYHIP,0.135526623,0.161175859,0.000724534,-0.257404944,0.293125478,-0.190284027,-0.014567709,-0.155882215,-0.045007617,-0.132784983,0.038417547,-0.070851827
S100A10,-0.141777092,0.050086212,-0.073655639,-0.014429942,-0.049546281,0.178425962,-0.308707653,-0.067459465,-0.377126496,0.022151108,-0.440320534,0.239997793
POP1,0.057809478,0.061206981,-0.190055055,-0.185720268,-0.056044776,0.105084056,0.111420288,-0.040753177,-0.225917362,-0.142573741,0.066946411,-0.011413455
MMPL1,0.120481364,0.018586811,0.070852557,-0.01637921,0.212215054,0.005819142,-0.066308729,-0.067099539,-0.119732146,-0.149454097,-0.069231201,-0.037218584
FLJ14100,0.009613979,0.139794728,-0.003569895,-0.033742802,0.078311552,0.206232391,-0.139802232,0.31024464,-0.194379455,-0.181212143,-0.023629249,-0.032200372
P11,0.308059691,0.055775589,-0.191171434,-0.121255076,0.36611096,0.472654644,0.081558449,0.49323047,-0.207143976,-0.06727783,0.036218214,-0.209966914
DLG3,0.190602563,0.000799593,0.003100296,0.02050588,0.095652752,0.058375039,-0.227673492,0.843645394,-0.155927384,-0.097815048,-0.145420707,-0.010666683
GADD45G,0.24506934,0.029552369,-0.047203617,-0.077755353,0.230991964,0.067073691,-0.300786269,0.862197939,-0.039614547,-0.160834777,0.02689339,-0.116984856
AGTRL1,0.086213347,0.693674127,0.233743802,0.864632018,0.018193154,1.035251286,0.413372478,1.241366661,-0.254144513,0.324955262,0.381388473,0.701380547
MAPKAP1,0.132096059,-0.103739272,0.019018089,-0.173071807,0.242102811,-0.199272866,-0.072202451,0.013406314,-0.118251172,-0.154843462,-0.1019422,-0.306661074
GNPDA2,0.26928726,-0.117910004,0.12917932,-0.053779965,0.282299442,-0.041510886,0.083641681,-0.098786768,-0.044755345,-0.234009226,0.241437678,-0.127156974
PIGK,0.192333123,-0.103254318,-0.219538252,-0.28234034,0.218790707,0.072897184,0.056993339,-0.012309733,-0.19665535,-0.066989203,-0.008109963,-0.00125386
DBT,0.190282534,-0.03470509,0.182040657,-0.006099291,0.214715421,-0.057543705,0.063120037,-0.149281739,-0.036832593,-0.099641008,0.120224792,0.07125898
COL12A1,0.07103247,-0.279073163,-0.440265463,-0.602226075,0.06782512,-0.169611654,0.168822908,0.25903999,-0.115159825,0.074013544,0.019905627,0.309313409
PTK9L,0.313545335,-0.198645398,0.042645826,-0.156167779,0.296877814,-0.040165002,0.18223509,-0.196229366,-0.191800681,-0.167017872,0.183187228,-0.197043885
NDUFA6,0.092387383,-0.189614705,0.011032689,-0.127036006,0.119393276,-0.12381986,-0.163697893,-0.325085632,-0.061217154,-0.064415348,-0.058713458,-0.18043716
HIST1H2AL,0.447728793,-0.013830032,0.335856949,0.464698499,0.375617819,0.388109135,-0.632821474,-0.725663251,-0.807872524,-0.627940438,-0.111110067,-0.376345432
SLC18A1,0.319784679,-0.164457993,0.05341906,-0.118036696,0.268787318,-0.127758495,-0.030987126,-0.267432037,0.007918496,-0.144260198,0.060190368,-0.16824366
STK17A,0.19582133,-0.088420387,0.082701712,-0.134907546,0.050688563,-0.084399992,-0.038245704,-0.207859684,0.006112505,-0.198251736,0.690369536,-0.088737832
FOXA1,0.564397435,-0.35381835,0.092457163,-0.055052991,0.383329666,0.127376866,-0.096275055,-0.289287554,-0.086451453,-0.172899903,-0.063917212,-0.225981875
SLC13A5,0.321294628,-0.163011478,0.17920772,-0.05871954,0.292113805,0.037655596,0.058181075,-0.224403116,-0.004852638,-0.164856428,0.109434272,-0.342791805
MTM1,0.515669249,-0.35457567,0.077882522,-0.300233038,0.340429618,-0.163888924,0.015465194,-0.304301519,-0.025302842,-0.218201995,0.122518495,-0.328426848
PCGF1,0.215714186,0.009998305,0.04566484,0.050756419,0.057044812,0.18073641,-0.05697402,-0.062466197,-0.192816906,0.049489916,0.144877144,0.100856326
NFE2L3,0.44440075,-0.412221884,0.169435616,-0.184913232,0.428030187,-0.022779153,0.023818885,-0.358390541,-0.150064736,-0.353940747,-0.032297678,-0.336011668
SPRR2D,0.311237254,-0.207270448,0.082958495,-0.253143274,0.384513809,-0.124890785,0.069931394,-0.300423816,-0.006486993,-0.371394065,0.13394314,-0.434706561
FOXP4,0.069871112,0.132720147,-0.194934287,0.077589327,-0.078166205,0.337082026,-0.133553061,0.189647037,-0.227918039,-0.046365033,0.019439879,-0.125831333
PTPDC1,0.320419113,-0.213709608,-0.005379663,-0.150567282,0.228589979,-0.045203626,-0.071145547,-0.276935825,-0.182492538,-0.204548299,-0.096331897,-0.293515899
ARL4A,0.16945058,-0.072964157,-0.032368739,0.065000059,0.092625222,0.147635728,-0.247451732,-0.18619165,-0.369361886,-0.037646253,-0.350559003,-0.072202082
CTTNBP2NL,0.077965856,0.001093188,0.017935331,-0.010183087,0.341168791,0.000782966,-0.188611497,-0.168415401,-0.450466471,-0.195267044,-0.248338371,-0.098362841
NOS3,0.551283594,-0.029095822,0.13359957,-0.027207512,0.329608717,0.210709309,0.307026842,-0.066920692,0.06398639,-0.172291352,0.50979683,0.007379457
EDEM2,0.314580147,-0.404996215,-0.230028646,-0.082746135,0.380023408,0.169889222,0.031190457,-0.161639455,-0.122171446,-0.046616065,0.087340293,-0.141623987
HEPH,0.425737985,-0.361914818,0.198535273,0.188377517,0.763380977,0.061143024,-0.066979103,-0.290202411,-0.038306462,-0.184740812,-0.03857062,-0.197899851
LOH12CR1,0.138510429,-0.482957744,-0.176339229,-0.403618468,0.4869859,-0.169900126,0.039612348,-0.321427886,-0.009373239,-0.082137749,-0.074104521,-0.346915165
FLJ31033,0.401741107,-0.179927942,0.077203335,0.058220903,-0.206456386,0.072409512,0.168113632,-0.043793691,-0.113000146,-0.120937815,0.197536668,0.070429214
PRRT3,0.47461946,-0.48407242,0.072055524,-0.224535506,0.005510142,-0.262684656,-0.017141774,-0.391971465,-0.016445204,-0.333503504,0.056855179,-0.34387199
GRID2,0.390655949,-0.227343288,0.032396708,-0.044484601,1.068322557,-0.643822185,-0.343114059,-0.538804496,-0.359209558,-0.648561518,0.125888786,-0.357501904
C20orf173,0.229093975,-0.23035109,0.233785701,0.015281894,1.212241575,-0.169792496,0.098366756,-0.361645152,0.087024573,-0.34584046,0.13828904,-0.317997276
KIAA0258,0.309663969,-0.216574819,0.005009616,-0.142182745,-0.488399585,-0.114811364,0.024455766,-0.313939057,-0.211764014,-0.273759541,0.093465501,-0.250100809
TMPRSS2,0.223200478,-0.204799906,0.077592343,-0.131846493,0.599591852,-0.170651725,0.083576127,-0.247880025,0.00519386,-0.109581323,0.105633472,-0.158850999
RAD51L1,0.596329774,-0.329939743,0.129743006,-0.07494388,0.433567456,-0.003785916,0.268517407,-0.318345289,-0.11559472,-0.364893491,0.232599023,-0.220244358
EPB41L1,0.03419342,-0.222612397,-0.061963024,-0.176441088,-0.018356562,-0.163503335,-0.106831082,-0.152351301,0.113834087,0.111591884,-0.130977835,-0.080470956
HSD17B8,0.452533839,-0.468699063,-0.068906213,-0.204274405,0.323040786,-0.124950702,-0.012560103,-0.363546087,-0.052945529,-0.309689911,0.008303308,-0.363401203
PRPS1,0.620745005,0.603531486,0.110894902,0.424384707,0.733580184,1.00186281,0.399003339,0.108456966,-0.548104678,-0.281736731,-0.15272052,-0.09728216
UCHL5,0.293410049,-0.013369758,0.202544647,0.182539428,0.195087723,0.057862721,-0.089626265,-0.174505633,-0.229909153,-0.164958137,-0.014535648,-0.259449675
SYDE1,0.187241057,-0.208967048,-0.107499309,-0.058688105,0.218446533,0.093133161,-0.05013146,-0.202758143,-0.11004792,-0.125435984,-0.02082452,-0.187025977
HDAC5,0.39143963,-0.177391367,-0.103681424,-0.105022613,0.255460649,-0.12785508,0.183604042,-0.03963635,-0.053433614,-0.244839415,0.176644971,-0.081610661
C20orf46,0.317288452,-0.124341419,0.050441739,-0.038411888,0.192836512,-0.157854725,0.075999624,-0.272437313,-0.048179488,-0.15835418,-0.001343102,-0.107276409
FLJ23865,0.416017391,-0.378933368,0.107257554,-0.059546919,0.57550364,-0.205245078,0.093617345,-0.408275559,-0.081003236,-0.303907192,0.170222517,-0.275547709
HTN1,-0.057674565,0.364659087,-0.393779576,0.580139584,-0.21667444,0.766404638,-0.24359047,-0.022552595,-0.34785487,0.308692146,-0.148070501,0.374676262
GAMT,0.275670361,-0.284425987,-0.434971256,-0.725546351,0.29267022,-0.07462783,0.160724128,-0.131512022,0.24196754,0.187660437,0.20665021,-0.061166643
ITGAE,0.418842265,-0.230606742,0.186872966,-0.063785546,0.319708203,-0.202704391,0.080093943,-0.324969265,-0.022616674,-0.215779074,0.281718388,-0.131023614
KRT13,0.434538641,-0.124964219,0.093469563,0.037787951,0.320573935,-0.148923515,-0.02273512,-0.535993032,-0.024464576,-0.279245699,-0.052770204,-0.218532494
HIST1H2BD,0.310446438,-0.110897723,0.098610354,-0.133767811,0.135871045,-0.123803698,-0.244977724,-0.522538706,-0.479536343,-0.549833037,0.073996699,-0.263467105
C16orf28,0.256025461,-0.128911645,-0.161697974,-0.138546364,0.11727015,0.004877072,-0.264463342,-0.359699418,-0.001980346,-0.039953221,-0.099854323,-0.22970589
CITED1,0.363980234,-0.047459152,0.091926702,-0.010919108,0.331418038,-0.023705567,-0.053926205,-0.353776751,-0.192166174,-0.204517298,-0.158561434,-0.283981368
ST3GAL1,0.333042222,-0.161827302,0.028120276,-0.141463292,0.238941538,-0.053257828,0.142890066,-0.214745333,0.037667641,-0.269020836,0.252084802,-0.107063329
CALM1,0.33341343,-0.268482646,0.194695597,-0.285575249,0.403646513,-0.272336705,0.101969807,-0.265229046,-0.053120306,-0.186483132,0.126224944,-0.233255868
ZNF93,0.206019714,0.26173911,-0.004436013,0.09789606,0.07379112,0.015082733,0.131536644,0.008642535,-0.078133048,0.009145262,0.220997217,-0.000597255
RAB3IP,0.198499103,0.00010827,0.118645013,0.032518665,0.173507829,-0.131685966,-0.014268058,-0.263988683,-0.13424942,-0.074408952,0.017150435,-0.105699461
ZBTB37,-0.061447238,0.544608868,-0.254947604,0.245746132,-0.20707957,0.274049644,-0.097991925,0.138902277,-0.226667336,0.165541564,-0.077426735,0.212792049
TMEM45B,0.229897556,-0.072295473,0.135756116,-0.197809033,0.248519991,-0.094927393,0.184796601,-0.088265161,-0.008545454,-0.084929369,0.086601684,-0.158757785
FLJ90013,0.346752464,-0.143333813,-0.197636669,-0.053749625,0.190494395,-0.064358208,-0.113047168,-0.135915685,-0.309124265,-0.166455723,-0.051880483,-0.212529043
THY1,0.135053011,-0.066768961,0.096234325,-0.053849773,0.09222381,-0.107075327,-0.023438814,-0.098132506,-0.076430329,-0.047223635,0.5282126,-0.039332612
KLK7,0.118786353,0.203661884,-0.122429051,-0.114273566,-0.007739813,-0.115953891,-0.100288948,0.137769382,-0.211264745,0.032432457,0.097088298,-0.053650852
SCN1A,-0.050741619,0.435091276,-0.150228481,0.15586586,-0.168432084,0.035931773,0.149314516,0.224202813,-0.170295497,0.334355356,0.003863496,-0.036995711
SURB7,0.237891485,0.042238162,-0.015101637,-0.107614797,0.148475905,-0.159996031,-0.144049964,-0.260153497,-0.17660152,-0.036824867,-0.047410013,-0.120640168
KIF20A,0.154023243,-0.004731674,-0.124194925,-0.191389871,0.099104889,-0.09817407,0.038830855,-0.043405873,-0.244636279,-0.133028639,0.116244438,-0.067016601
ZFP42,0.026269439,0.500476014,-0.28970726,0.350629596,-0.154294681,0.447308002,-0.012827785,0.222601874,-0.122784046,0.557087963,-0.244405503,-0.010898206
SLC2A3,0.022784845,0.153593944,0.198554893,0.739192793,-0.084504505,0.108381801,0.140567646,0.240953882,-0.192834064,0.094715307,-0.087251795,-0.082141932
AP1GBP1,0.289387723,0.084965439,0.185856992,0.133892641,0.129330357,-0.121004434,0.001673584,0.060705681,-0.027580037,0.046769572,0.031594528,-0.095968464
FLJ21908,0.305539253,-0.009377675,0.325926709,0.278916864,0.249019703,-0.064302624,-0.083365652,-0.162801877,-0.316307402,-0.134980192,-0.307063795,-0.162748074
KCNG4,0.409500256,0.204328232,0.077671718,-0.086021468,0.192943283,-0.080732545,0.519843102,0.022184127,-0.011444954,-0.066962716,0.393491836,-0.198331258
COL13A1,-0.228142059,0.12425401,0.105097969,-0.162863463,0.227779664,-0.270486611,0.088028745,-0.142905042,0.005982029,-0.323951942,0.113931203,-0.22842389
