NAME	Description	GSM320249/GSM320243	GSM320250/GSM320244	GSM320251/GSM320245	GSM320252/GSM320246	GSM320253/GSM320247
1566507_a_at	NA	2.333167182	1.045122428	0.90115273	1.379173047	1.369145044
1566509_s_at	NA	1.140160402	1.338556987	0.973359355	1.041284171	0.910097122
1566511_at	NA	2.019836085	0.070079551	17.10394191	2.185304846	2.623796424
1566512_at	NA	1.337104299	1.204546793	1.119600824	1.317477528	1.457246856
1566513_a_at	NA	1.975140051	0.971784866	0.928665208	1.798476997	1.45447647
1566514_at	NA	2.779629206	1.263612542	1.512662016	2.814618133	1.401394514
1566515_at	NA	2.072884497	6.425801012	0.953806847	1.222849896	0.838189386
1566517_at	NA	2.391840796	1.005636208	2.257734357	1.361623616	1.469435371
1566518_at	NA	1.631181358	0.172146468	0.184717787	5.38940587	1.030130555
1566524_a_at	NA	12.38590214	3.64300825	0.889204869	4.451064625	1.601100413
1566526_at	NA	2.442957028	2.393602619	3.21347507	3.648156577	2.132765235
1566527_at	NA	0.867623164	0.626565264	4.954514338	6.940159114	1.001528627
1566528_at	NA	0.433356996	0.623540088	0.34679567	0.986464905	0.743079618
1566535_at	NA	1.473796092	0.167407825	0.873539713	2.341804744	1.570025316
1566537_at	NA	1.722389424	1.310951619	1.690492963	0.883745963	1.645043178
1566538_at	NA	0.652181358	1.008664352	0.62518456	0.942890004	1.277501945
1566539_at	NA	0.851930526	1.078862165	0.75250442	2.590377548	1.777522182
1566540_at	NA	1.609743684	0.630660909	2.271038705	2.006608198	1.245754709
1566541_at	NA	2.61304766	2.033060458	3.603681346	2.50560302	0.769884052
1566543_at	NA	0.23483662	0.078592268	0.244081998	1.488883177	0.263690915
1566544_at	NA	2.826194782	1.399351819	1.004837904	13.76445498	0.203702942
1566548_at	NA	0.566634051	0.368508081	0.587976071	5.089262493	0.803177702
1566549_at	NA	1.544943759	1.741738463	0.632292918	2.150459432	0.910830094
1566550_at	NA	1.663942474	1.267757479	1.063835223	0.961628585	0.673852116
1566551_at	NA	5.30179668	0.155034938	1.758147462	2.253461538	1.752179249
1566555_at	NA	1.157833805	4.170179436	0.260396247	1.635338834	1.869378384
1566557_at	NA	0.709728266	1.173855695	0.418703369	0.637381561	0.742696153
1566558_x_at	NA	1.449262586	0.164575631	0.336940837	0.116757611	0.667704161
1566569_at	NA	1.821472807	0.172674996	0.256596398	0.889243537	1.031282506
1566571_at	NA	2.125977642	0.819345461	4.644611563	1.746633032	2.700242811
1566576_at	NA	12.9711959	2.119058112	3.170944852	1.564584045	1.426470588
1566577_at	NA	4.696118042	1.711476255	0.9178411	1.745511277	1.729081374
1566580_at	NA	2.660106124	1.832504788	1.256659577	2.85943735	1.558381677
1566581_at	NA	2.971595047	0.738004548	1.29527668	1.711963788	1.333395077
1566582_x_at	NA	0.765575304	3.070705176	2.43633035	0.323168193	4.690196078
1566585_at	NA	2.952753816	1.847462871	0.620460952	4.512211309	0.271668169
1566586_at	NA	0.551569698	1.086885281	1.204748153	0.821505069	0.687037327
1566596_at	NA	1.077527711	0.36553488	0.912654106	0.885999584	1.334226005
1566597_at	NA	2.349964292	1.328756448	0.316776396	0.2585116	0.681306387
1566598_at	NA	1.262302024	0.779333272	1.072602473	1.112860239	0.596155367
1566599_at	NA	1.058775185	0.951116862	0.602004909	1.04638317	0.772194166
1566600_at	NA	2.851351351	1.811284047	0.541265871	1.01172628	0.89921466
1566602_at	NA	0.713057009	0.895239202	0.911180355	1.313478958	1.563729324
1566603_s_at	NA	1.388971862	0.802746188	0.731381763	0.563994858	0.478678335
1566605_at	NA	1.256330411	0.717011711	2.755131965	2.567865936	0.334435328
1566606_a_at	NA	1.628969359	9.810865191	0.665598847	3.219519231	0.734081384
1566607_at	NA	2.783260965	0.919441689	1.14780395	1.571615981	2.729746162
1566608_at	NA	1.496521874	2.74269557	1.753589039	4.108661417	0.495987964
1566609_at	NA	9.305091343	1.180929222	1.17728353	1.988526064	1.505344953
1566622_at	NA	38.9570265	4.281509216	2.001414474	2.977535153	2.2204919
1566623_at	NA	2.59607826	1.931281067	1.092414074	11.51412429	1.560398094
1566624_at	NA	0.61210715	3.633136095	7.819185645	1.023943662	6.368644068
1566630_at	NA	1.754962559	5.411170232	8.075299487	7.66726297	1.07832636
1566631_at	NA	1.059483994	0.198666257	0.702476362	0.930078107	1.890311587
1566632_at	NA	8.253094059	5.378743608	1.784659091	29.91882674	10.14738806
1566633_at	NA	1.882039395	1.466669817	1.028108382	0.899965548	3.497018571
1566637_at	NA	0.708169737	0.300979213	2.551455301	1.702342087	1.520786092
1566638_at	NA	4.787841191	4.986712486	1.237768618	6.580352913	3.603431211
1566642_at	NA	4.317175126	0.701564858	0.867518021	1.071944575	5.488378754
1566643_a_at	NA	2.018164294	1.662030516	0.886924203	0.566224763	1.143837315
1566644_at	NA	4.877349081	2.623290651	1.366435451	8.201673016	1.753231697
1566645_at	NA	2.86386315	2.175530786	1.221402938	4.47955455	8.546419753
1566646_at	NA	1.141603486	1.196404746	0.981917822	1.273637534	0.735403944
1566647_s_at	NA	8.821240225	1.682635667	1.784356787	3.381633387	1.577335375
1566653_at	NA	1.760873464	1.249113065	2.309456653	8.784825617	2.18189938
1566656_a_at	NA	1.577612771	2.07453183	0.820438785	2.441247461	1.934950136
1566658_at	NA	0.508032129	1.710119048	1.490971895	0.160964979	2.781844106
1566664_at	NA	2.001722773	0.329199411	1.48479007	14.87595378	3.02683838
1566665_at	NA	2.159794872	0.87519426	1.651467792	2.16795552	1.455219926
1566666_at	NA	3.48820213	6.41376242	1.233128834	4.20636653	2.550398915
1566670_at	NA	1.277302059	1.049665796	1.552747782	6.430551514	1.127662732
1566671_a_at	NA	0.153392618	0.184039088	0.091787336	0.253599753	1.080456246
1566672_at	NA	2.488750194	1.882947351	1.17485847	2.029124996	1.431347929
1566673_at	NA	1.910928802	0.30987617	2.614205345	7.784376829	0.282501757
1566677_at	NA	0.923262113	1.337810879	0.971612101	1.200988947	1.367166004
1566678_at	NA	1.720568336	0.872136765	1.343234953	1.307824086	0.7611351
1566680_at	NA	2.335954988	0.867670138	0.498761507	1.069566234	2.898945972
1566688_at	NA	1.114255448	0.490115544	0.62712425	1.559447285	0.712117254
1566689_at	NA	0.406117903	0.524930265	0.722043978	0.9669478	1.853642462
1566690_at	NA	7.286139826	2.238173323	1.428057937	4.233064731	3.083659151
1566691_at	NA	0.550829988	4.251688863	0.809820477	14.09097938	0.313040276
1566693_at	NA	3.65335858	0.189447226	0.847220658	1.073319678	0.424980287
1566694_at	NA	0.520612077	3.734486874	0.183666413	0.092604102	0.271382234
1566695_at	NA	2.411910439	0.568430711	0.62333503	1.500950492	1.514397255
1566696_at	NA	1.432390943	0.66653796	1.429042835	2.945600153	0.333946892
1566697_at	NA	0.580067487	1.405875345	1.098068673	1.979018521	1.348111154
1566698_at	NA	1.414685908	2.095332671	1.169213974	1.088067767	1.085769981
1566700_at	NA	2.797075961	2.58013286	1.943431746	3.07015397	2.285499997
1566701_at	NA	1.726621137	0.738162912	1.893213056	1.552673223	0.607225842
1566702_at	NA	2.11325904	0.736080751	1.79676348	9.860624145	0.855612952
1566703_at	NA	1.481665509	0.810454798	10.04700855	1.001502369	0.653906337
1566709_at	NA	3.37041453	1.892325532	1.584600241	1.832960543	1.413617156
1566715_at	NA	4.272842085	0.903816956	1.498038291	1.665148007	4.045411707
1566716_at	NA	2.089932253	1.024427481	0.135818515	1.862404147	0.979245681
1566720_at	NA	1.438738287	0.194600807	0.866738362	1.243775564	1.153176684
1566721_at	NA	2.07553519	4.809372157	3.663752387	2.307764017	2.730175582
1566722_a_at	NA	0.424536952	0.13084208	0.049584301	0.511827507	2.030149448
1566725_at	NA	5.745250081	0.366865724	0.868810528	2.285248574	0.7791777
1566726_at	NA	0.560294455	0.401263165	9.676635134	0.335509627	0.950019933
1566727_at	NA	0.362746738	1.818958685	0.273991505	4.174738622	3.015677166
1566728_at	NA	1.618827832	0.65283773	1.310612515	5.128002111	1.563393961
1566734_at	NA	3.718815304	1.603996708	0.355290563	3.082049894	1.565663232
1566735_at	NA	2.072137738	1.806682717	0.940845487	0.976833293	0.669305432
1566737_at	NA	8.246135358	0.622763609	1.988719899	2.38719432	1.982976363
1566739_at	NA	2.753669831	0.920043844	1.470088431	0.546287129	1.440201286
1566740_at	NA	6.5507097	1.895855868	2.661960651	6.368828013	3.61752988
1566748_at	NA	1.83599782	0.791909925	4.371233142	0.254114301	12.69152542
1566749_at	NA	1.717138234	0.099948919	4.95084088	2.889182058	24.99304348
1566760_at	NA	0.208615744	0.269937775	0.27065017	0.683833906	0.578492604
1566761_a_at	NA	4.113344824	1.062062215	1.306588657	3.205630508	1.274382524
1566762_at	NA	29.10136986	3.553911205	1.121968845	0.460068781	0.395755245
1566763_at	NA	3.327322086	1.003021033	1.705727259	18.97649186	8.829844534
1566764_at	NA	0.795359024	2.354840732	1.736255939	5.104347826	2.68869163
1566766_a_at	NA	4.093499555	1.713993192	0.227571334	2.231719358	2.030596221
1566767_at	NA	0.654920174	8.294932492	1.45715757	1.303036924	0.529384674
1566768_at	NA	6.528351127	0.641514616	1.795343555	0.591503796	0.183883055
1566771_at	NA	9.53127572	7.175643304	5.387274396	1.824528091	1.619617434
1566772_at	NA	21.7763352	0.215205702	4.223496055	0.595264404	0.365020685
1566775_at	NA	2.130505374	0.762740169	1.15898609	1.088067195	0.487385558
1566776_at	NA	0.555838874	1.761757561	0.883228579	2.692697213	0.603428188
1566777_at	NA	1.369300838	2.760688331	0.338255491	0.947041133	0.853084444
1566778_at	NA	8.239509724	2.530815222	1.692880457	1.218351963	0.554174617
1566779_at	NA	10.93604285	0.809401591	1.290442569	2.862925483	16.75919657
1566780_at	NA	0.710314382	0.496685079	0.857287998	1.78677806	0.426672706
1566783_at	NA	4.125418892	0.414872718	3.325559825	4.788202031	1.817430081
1566784_at	NA	2.027500434	0.99735974	1.28885771	2.617534533	1.207049381
1566785_x_at	NA	0.941169901	0.524989381	0.324010933	0.772363511	0.470960166
1566786_at	NA	2.990977928	1.067511672	1.757328614	3.576044704	5.641183073
1566787_at	NA	2.157024793	2.161509901	3.817551963	1.578804961	0.417553821
1566798_at	NA	3.056959187	0.778952328	5.215219471	19.66480197	0.808316527
1566803_at	NA	0.948222334	1.475376593	1.099271752	1.713385574	4.404610318
1566804_at	NA	1.548088423	0.950579028	1.127046022	2.079208346	2.15284836
1566805_at	NA	0.544672515	3.520792079	1	2.103787879	2.274976657
1566807_a_at	NA	4.743912256	1.703835694	4.084868505	2.287757678	1.642771084
1566809_a_at	NA	3.915603212	0.778006677	0.720190813	1.02271057	1.112354132
1566814_at	NA	10.20935806	0.545227472	1.875326509	3.871596273	0.637897215
1566816_at	NA	0.150497294	0.925952211	2.969804063	2.596662218	0.285025993
1566821_at	NA	1.529105052	0.165287276	0.491848924	3.908846499	0.499151344
1566823_a_at	NA	2.547123201	0.722477896	1.100760796	1.210213741	1.267501358
1566824_at	NA	2.273831124	2.451007839	1.452785993	5.353031405	1.854510264
1566825_at	NA	4.0126739	0.728907629	0.719261269	37.97692308	0.861898346
1566830_at	NA	3.917486782	2.214702529	4.569644096	2.604895856	2.397855467
1566831_at	NA	2.584797269	1.088306877	1.047345406	2.020410546	1.31402007
1566832_at	NA	18.81346979	0.181321205	1.845835251	1.45974628	0.613836762
1566833_x_at	NA	8.778115502	10.69870968	2.977852968	1.755914382	2.295541978
1566834_at	NA	1.048284024	1.015355772	1.04514208	0.838602254	0.587610278
1566835_at	NA	7.569599533	1.97515255	2.555252306	8.666615166	5.087388155
1566836_at	NA	4.836275216	6.993211488	2.03678893	0.335142197	2.83889325
1566837_at	NA	4.527554947	0.316857119	0.237830002	2.077656139	0.455070377
1566839_at	NA	2.662826845	0.643394512	3.459869488	3.970960111	0.962548192
1566840_at	NA	2.048918408	0.622802885	1.452019346	1.300713986	4.334096949
1566841_at	NA	3.167930494	1.216696966	1.713705164	1.713218197	1.107982236
1566842_at	NA	5.667634253	1.027344031	1.55793546	0.464452072	1.545990754
1566843_at	NA	0.86279645	1.101874814	0.212343733	6.438919342	0.171683566
1566844_at	NA	3.085995501	1.8327216	2.35022653	3.903018349	1.547654837
1566846_at	NA	12.99912664	0.686616541	0.177059674	0.377663069	0.151663874
1566848_x_at	NA	0.369520881	0.835974783	0.150514546	0.141917771	0.500261625
1566851_at	NA	2.010779662	1.061438193	1.548588914	2.249115016	2.67217601
1566852_at	NA	0.972866756	0.692043291	21.72679455	0.752334559	1.251092102
1566853_at	NA	1.141769139	1.550996822	0.947481531	2.626427772	1.291168353
1566854_at	NA	4.197679258	0.874188044	0.528265188	1.271549691	1.077415827
1566860_at	NA	1.787102508	108.1310976	1.875255838	0.174660677	2.202274218
1566861_at	NA	2.097852677	1.468828419	11.70535313	1.1018431	0.14903438
1566862_at	NA	3.919640318	2.300391027	0.54082391	10.21451104	1.339579129
1566863_at	NA	4.798556603	0.698281816	1.294936074	0.471007885	0.353100483
1566865_at	NA	0.146886325	3.308510638	0.721851357	0.573462415	3.358902576
1566866_at	NA	0.56007854	1.535541382	0.503258899	0.152164492	0.064892363
1566867_at	NA	3.001660854	0.966459627	1.106405112	3.175587216	4.853799064
1566868_at	NA	2.186128961	2.462851331	10.93624323	1.680276694	0.525
1566869_at	NA	1.952849589	2.315854086	5.017090335	3.724331654	1.287118545
1566870_at	NA	5.159632985	1.161625906	1.997995815	6.374245891	1.557667368
1566873_at	NA	3.78648283	1.462608446	1.560057171	1.109615491	1.495053302
1566874_at	NA	1.719145856	0.884548225	1.233387433	0.838687222	1.784368937
1566879_at	NA	4.277564834	2.885350484	1.286696505	2.533648082	10.47141778
1566880_at	NA	1.747918896	0.462789254	0.440331978	0.584546378	1.228647967
1566881_at	NA	2.806566003	0.564766957	0.450884774	9.584883721	4.193150159
1566882_at	NA	1.492567902	1.201181472	0.727537768	0.264940947	0.678094912
1566884_at	NA	0.694892854	5.847242616	1.370206155	0.736747516	1.231325118
1566885_at	NA	2.249007128	0.974357844	1.023371534	1.303414812	1.281913297
1566887_x_at	NA	1.094575166	0.799748727	0.489137108	0.745227116	0.665716807
1566888_at	NA	3.07884258	1.724783862	0.254980924	0.709863365	7.189703154
1566889_at	NA	2.381661911	1.173548415	1.280205281	2.762334594	1.709503929
1566892_at	NA	0.44223613	1.238357727	0.504997542	1.930144745	0.302753737
1566893_at	NA	1.295384219	8.184745763	3.42796193	0.209557057	1.339101189
1566896_at	NA	7.371502368	1.124642895	2.195454545	5.481797057	7.874626228
1566897_at	NA	1.631353303	0.970612019	1.20177934	1.484822321	0.337860256
1566898_at	NA	0.578874698	0.97212558	2.356236694	0.246812109	1.726082236
1566899_at	NA	0.651335036	0.551587915	1.783578442	0.469338103	1.299001933
1566900_at	NA	3.905536788	2.962547342	2.87885288	6.424397806	1.70532838
1566901_at	NA	2.080508797	0.48367122	0.785361747	1.282919902	0.477019721
1566902_at	NA	4.949878681	0.963549509	1.286204261	1.932179815	0.428140105
1566903_at	NA	1.405104492	1.228565599	2.155835622	1.303782296	2.142215746
1566906_at	NA	1.384958506	1.424076845	6.46483899	4.107416146	1.237585051
1566908_at	NA	0.604345059	0.767800934	0.409830626	0.514426665	0.727048841
1566916_at	NA	3.229564718	0.66961054	3.443510738	3.039508632	0.963402137
1566917_at	NA	1.329585337	0.980430566	0.876613551	1.663276209	0.946626042
1566923_at	NA	2.03842721	0.508644081	0.992937467	0.718725686	1.153214139
1566924_at	NA	2.25033202	0.264752945	6.714964965	0.192680363	1.060521431
1566926_at	NA	1.081420915	1.639110467	2.912179065	1.306491994	0.579308168
1566927_at	NA	1.589265635	0.668007987	1.695696432	1.099229061	1.074175297
1566930_at	NA	13.06860158	0.390050645	3.484898108	21.71115538	1.435430701
1566931_at	NA	2.046945142	0.73331482	1.928252076	1.514917127	1.938698353
1566932_x_at	NA	1.141978415	1.332872254	1.492695883	1.10903967	1.13589535
1566934_at	NA	18.15028044	2.09466343	3.020087302	8.076220956	1.118808803
1566935_at	NA	3.865129501	2.344311563	1.450214228	3.107463853	1.621407747
1566937_at	NA	1.297249144	0.705491444	0.56358888	1.005447713	0.84228427
1566938_at	NA	3.090548537	4.226226302	2.280678422	1.508262325	6.885573798
1566947_at	NA	2.431411854	0.321466286	0.539892315	0.532425129	0.386235791
1566948_at	NA	1.70148248	0.942583057	1.507540302	1.090834585	1.248262165
1566949_at	NA	5.941288622	3.187217125	2.386773153	2.374121793	2.07107024
1566950_at	NA	1.915186854	0.884490824	2.235145841	10.63647013	0.926703499
1566951_at	NA	1.723225756	2.18994581	1.768870031	2.930250376	1.764879667
1566952_at	NA	1.276147026	2.312886888	2.262656946	4.601489758	1.176464091
1566953_x_at	NA	2.641394646	0.72724844	1.422546988	3.870439593	0.731871528
1566954_at	NA	1.697363378	1.165861352	0.660082967	2.163779205	1.064730564
1566955_at	NA	2.426075152	2.5224197	0.711990677	3.554963131	2.54568328
1566956_at	NA	1.329123547	2.332301238	1.021048812	1.787085626	0.678740954
1566957_at	NA	42.13692308	4.112064414	1.206067437	0.464496493	1.67599355
1566958_at	NA	1.151307967	1.430051463	3.696589342	1.056633555	0.584707657
1566959_at	NA	1.809330019	0.256380564	2.016672115	7.340361446	0.232234001
1566963_at	NA	0.516101923	7.865796036	1.530307873	0.700353226	1.277830662
1566964_at	NA	2.933042508	1.960248067	12.47489464	8.941433476	0.467382034
1566965_at	NA	0.933245249	1.050882272	0.416034062	2.507405884	0.925902451
1566966_at	NA	7.535747447	1.443542435	2.942771084	1.218585298	0.692202773
1566967_at	NA	9.1696793	5.840384971	1.285488805	4.413461538	2.398886244
1566968_at	NA	3.157925536	0.764980617	0.843084783	0.696526394	1.136358286
1566969_at	NA	2.027894157	0.095329495	2.320790574	18.68683274	2.074189139
1566970_at	NA	4.807731434	0.263850007	3.845940044	9.506993007	5.598862496
1566973_at	NA	2.83986642	2.239328639	1.152542046	2.765315954	1.28877019
1566974_at	NA	0.424117096	1.055724289	0.18197362	0.387954964	0.294843484
1566978_at	NA	1.48273396	0.651391162	0.583625258	1.491754528	1.948966874
1566979_at	NA	1.875725275	0.547035608	1.615468719	0.485063653	1.803576218
1566980_at	NA	0.913125267	1.802360472	1.87294708	1.132014965	1.148234794
1566981_at	NA	0.423030991	0.200743434	0.195469666	0.558519632	0.19133238
1566984_at	NA	3.032526987	1.883511629	0.852897388	2.048343681	1.588717916
1566986_at	NA	4.409293515	1.053328203	3.395286857	14.69920388	1.63600643
1566987_s_at	NA	0.988700139	0.101694732	0.706106549	1.517456899	0.608206774
1566989_at	NA	0.860494622	0.786387757	0.732279969	1.24017311	0.815440676
1566990_x_at	NA	1.041142222	0.5613441	0.697993069	1.228829754	0.649897883
1566991_at	NA	3.551553877	3.309708055	0.485607514	3.432735426	2.849367391
1566994_at	NA	5.815129517	4.727167481	0.604043875	4.351104939	0.890451767
1566995_at	NA	1.669382828	0.230900365	7.911332942	1.768541828	6.059097255
1566999_at	NA	1.115215663	1.12138811	3.033732695	0.984474494	0.769436228
1567000_at	NA	2.474930958	2.338659148	2.615424209	4.810077176	5.915884034
1567008_at	NA	1.452500891	1.209073943	1.247306355	1.110118951	1.42737538
1567009_at	NA	0.685349233	1.359004392	0.647851336	1.305528231	0.520410886
1567010_at	NA	3.028863927	1.338506305	1.035331833	1.805725971	1.365709274
1567011_at	NA	3.799413899	0.970635818	1.215817837	2.660404139	0.803030489
1567013_at	NA	0.949203915	0.316894883	0.470167299	1.089260776	5.313975256
1567014_s_at	NA	0.629923596	0.106496048	0.824464158	0.348799818	0.876187982
1567015_at	NA	1.646034644	0.532796759	2.029962103	3.255413659	1.616143317
1567022_at	NA	10.27834787	3.631781751	27.35643926	5.93842002	8.029152915
1567023_at	NA	2.057478565	2.056615429	2.281305436	1.133222405	11.85618213
1567027_at	NA	1.775839886	1.805623472	1.474958495	1.042166065	1.103576751
1567028_s_at	NA	0.678986009	0.73525354	0.571533672	1.957646328	1.127293722
1567030_at	NA	4.643050741	0.947157191	0.766220696	2.556377383	4.841767804
1567031_at	NA	3.373494177	0.538593026	1.307981063	7.383601259	0.956278408
1567032_s_at	NA	0.865871917	0.413529091	0.408149479	0.518815362	0.471478005
